Main Holding Name;Main Holding Key;Holding Name;Holding Key;International Sector Key;International Sector Description;International Department Key;International Department Description;Group Class Key - Description;Class Key - Description;Brand Name;Propriété_Directe;Score_Confiance;Type_Relation;Zones_Géographiques;Détails_Relation;Explication;Sources;À_Vérifier;Statut_Vérification;Erreur_Vérification
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1080 - WHISKIES/BOURBONS;STRATHISLA;True;100.0;Propriété directe par une filiale;Écosse, Europe, Amérique du Nord, Asie;STRATHISLA a été acquise par Chivas Brothers en 2001 lors de l'achat de Seagram Spirits & Wine par Pernod Ricard. La marque est actuellement active et fait partie intégrante du portefeuille de Pernod Ricard.;La marque STRATHISLA est directement détenue par Chivas Brothers, qui est une filiale de Pernod Ricard. Chivas Brothers a acquis STRATHISLA dans le cadre de l'achat de Seagram Spirits & Wine en 2001. STRATHISLA est ainsi intégrée dans le portefeuille de marques de Pernod Ricard, ce qui signifie qu'elle appartient indirectement à Pernod Ricard. La marque est active dans le secteur des whiskies et est principalement connue pour son single malt écossais.;Pernod Ricard - Rapport annuel 2023 | Whisky Galore - The Angel's Share | Whiskyfun - Strathisla, Dufftown | Chivas Brothers - Site officiel;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1081 - COGNACS/BRANDY/ARMAGNACS;PERNOD;True;100.0;Propriété directe;Mondial, avec une forte présence en Europe, en Amérique du Nord et en Asie.;La marque PERNOD a été intégrée au portefeuille de PERNOD RICARD en 1975. Aucun changement récent dans la propriété n'a été signalé au cours des deux dernières années.;La marque PERNOD est directement détenue par le groupe PERNOD RICARD. PERNOD RICARD a acquis la marque PERNOD en 1975 lors de la fusion avec la société Pernod, qui a été fondée en 1805. Depuis cette acquisition, PERNOD est intégrée dans le portefeuille de marques de PERNOD RICARD, qui est l'un des plus grands producteurs de spiritueux au monde. Il n'y a pas d'autres marques intermédiaires entre PERNOD et PERNOD RICARD, ce qui signifie que la propriété est directe. En ce qui concerne les droits de distribution, PERNOD RICARD gère la distribution de la marque PERNOD dans plusieurs régions, renforçant ainsi sa présence sur le marché mondial.;https://www.pernod-ricard.com/fr/portfolio/ | https://www.pernod-ricard.com/fr/notre-histoire/ | https://www.pernod-ricard.com/fr/actualites/;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1080 - WHISKIES/BOURBONS;BRIGHTON;False;36.266666666666666;Aucune relation identifiée;Non spécifié, car la marque n'est pas liée à Pernod Ricard.;Aucune relation de propriété ou de distribution n'a été trouvée entre 'BRIGHTON' et PERNOD RICARD.;La marque 'BRIGHTON' n'est pas directement détenue par PERNOD RICARD. Après des recherches approfondies, il n'existe aucune indication que 'BRIGHTON' soit une marque sous la propriété directe ou indirecte de PERNOD RICARD. Aucune filiale ou marque intermédiaire n'a été identifiée qui relierait 'BRIGHTON' à PERNOD RICARD. De plus, il n'y a pas d'accord de distribution ou de licence connu entre 'BRIGHTON' et PERNOD RICARD. La marque semble opérer de manière indépendante dans le secteur des spiritueux, sans lien de propriété avec le groupe PERNOD RICARD.;Site officiel de Pernod Ricard | Registres de marques | Rapports annuels de Pernod Ricard | Communiqués de presse récents;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1086 - GIN/TEQUILA TYPE WHITE ALCOHOL;KI NO BI;True;100.0;Propriété directe;Japon, marchés internationaux;Pernod Ricard a acquis une participation dans KI NO BI en mars 2020, et a pris le contrôle total de la marque peu après. KI NO BI est maintenant entièrement intégré dans le portefeuille de Pernod Ricard.;La marque KI NO BI est directement détenue par Pernod Ricard depuis 2020. En mars 2020, Pernod Ricard a acquis une participation minoritaire dans la société qui possède KI NO BI, renforçant ainsi son portefeuille de gin. Cette acquisition a été suivie par une prise de contrôle complète, ce qui signifie que KI NO BI fait désormais partie intégrante de Pernod Ricard. La marque est active principalement au Japon et dans d'autres marchés internationaux, où elle est reconnue pour son gin haut de gamme.;https://www.pernod-ricard.com | https://www.ki-no-bi.com | https://www.pernod-ricard.com/en/newsroom/press-releases/pernod-ricard-buys-into-gin-again-takes-stake-in-japans-ki-no-bi/;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;105 - WINES;1050 - WINES;JACOB'S CREEK;True;100.0;Propriété directe;Australie, Europe, Amérique du Nord, Asie;JACOB'S CREEK a été acquis par PERNOD RICARD en 1993 lors de l'achat d'Orlando Wyndham. La marque est active sur plusieurs marchés internationaux, soutenue par le réseau de distribution de PERNOD RICARD.;La marque JACOB'S CREEK est directement détenue par PERNOD RICARD. JACOB'S CREEK fait partie des marques clés de PERNOD RICARD, qui est un leader mondial dans l'industrie des vins et spiritueux. La marque a été acquise par PERNOD RICARD lors de l'achat de la société australienne Orlando Wyndham en 1993. Depuis lors, JACOB'S CREEK a été intégrée dans le portefeuille de marques de PERNOD RICARD, renforçant ainsi sa présence sur le marché mondial des vins. La marque est active principalement en Australie, mais également dans d'autres régions du monde, grâce à la distribution par PERNOD RICARD.;https://www.pernod-ricard.com | https://www.jacobscreek.com | https://www.annualreports.com/Company/pernod-ricard | https://www.winebusiness.com/news/article/233204/Jacobs-Creek-Brand-Overview;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;107 - APERITIFS;1071 - WINE-BASED APERITIFS;DUBONNET;True;100.0;Propriété directe;Europe, Amérique du Nord, Asie;DUBONNET a été acquis par Pernod Ricard lors de l'expansion de son portefeuille de marques. La marque est active depuis 1846 et a été intégrée à Pernod Ricard dans les années 2000.;DUBONNET est une marque de vin apéritif qui appartient à Pernod Ricard. La marque DUBONNET est directement détenue par la société Pernod Ricard S.A., qui est une entreprise française spécialisée dans les spiritueux et les vins. DUBONNET a été créée en 1846 par le chimiste Joseph Dubonnet à Paris, France. Pernod Ricard a acquis DUBONNET dans le cadre de son portefeuille de marques de spiritueux, consolidant ainsi sa position sur le marché des apéritifs. La marque est active principalement en Europe et dans d'autres régions où Pernod Ricard distribue ses produits. Il n'y a pas eu de changements récents dans la propriété de DUBONNET au cours des deux dernières années, et la marque continue d'être un produit phare dans la catégorie des apéritifs.;https://www.pernod-ricard.com | https://www.dubonnet.com | https://www.annualreports.com/Company/pernod-ricard;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;106 - CHAMPAGNE/SPARKLING WINE;1060 - CHAMPAGNES;CORDON ROSE;True;100.0;Propriété directe;France, Espagne, Belgique, Luxembourg, et d'autres marchés européens.;Mumm a été acquise par Pernod Ricard en 2005. CORDON ROSE est un produit phare de Mumm, et donc, appartient à Pernod Ricard par le biais de cette acquisition.;La marque CORDON ROSE est directement associée à la maison de champagne Mumm, qui appartient à Pernod Ricard. Mumm a été acquise par Pernod Ricard en 2005, ce qui signifie que CORDON ROSE, en tant que produit de Mumm, appartient indirectement à Pernod Ricard. CORDON ROSE est un champagne rosé qui fait partie de la gamme de produits de Mumm, renforçant ainsi la position de Pernod Ricard dans le segment des champagnes premium.;https://www.pernod-ricard.com/fr/portfolio/mumm/ | https://www.mumm.com/fr/cordon-rose/ | https://www.pernod-ricard.com/fr/actualites/2021/09/22/the-conviviality-connection/;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1085 - RUM/SUGAR CANE SYRUP;VANA;False;44.1;Aucune relation d'appartenance ou de distribution avec PERNOD RICARD.;VANA est active principalement dans les marchés européens et américains.;Aucune acquisition ou changement de propriété récent n'a été signalé concernant VANA. La marque a été créée en 2018 et est actuellement indépendante.;La marque VANA n'est pas directement détenue par PERNOD RICARD. VANA est une marque de rhum qui appartient à la société VANA RUM, qui n'est pas une filiale de PERNOD RICARD. Actuellement, il n'y a pas d'informations indiquant que VANA soit détenue par une autre marque ou société qui appartiendrait à PERNOD RICARD. En conséquence, VANA ne fait pas partie de la chaîne de propriété de PERNOD RICARD.;https://www.pernod-ricard.com | https://www.vanarum.com | https://www.trademarkia.com;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1081 - COGNACS/BRANDY/ARMAGNACS;AUGIER;True;100.0;Propriété directe;France, États-Unis, Asie;AUGIER a été acquise par Pernod Ricard en 2016. La marque est active dans plusieurs régions, notamment en France, aux États-Unis et en Asie, et fait partie intégrante du portefeuille de Pernod Ricard.;La marque AUGIER est actuellement détenue par Pernod Ricard. AUGIER a été acquise par Pernod Ricard en 2016, ce qui a permis à la société de renforcer son portefeuille de cognacs. La marque AUGIER est directement intégrée dans la structure de Pernod Ricard, ce qui signifie qu'elle appartient à la société mère sans intermédiaire. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et elle continue d'être active sur le marché des spiritueux, en particulier dans la catégorie des cognacs.;https://www.pernod-ricard.com | https://www.augier-cognac.com | Pernod Ricard Annual Report 2022;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1080 - WHISKIES/BOURBONS;BLENDER'S PRIDE;True;100.0;Propriété directe;Inde;BLENDER'S PRIDE a été acquis par Pernod Ricard en 2001 lors de l'acquisition de Seagram's. Aucun changement de propriété n'a été signalé au cours des deux dernières années.;La marque BLENDER'S PRIDE est directement détenue par Pernod Ricard. Elle fait partie de la catégorie des whiskies et bourbons, et est un produit phare de la société. Pernod Ricard a acquis la marque BLENDER'S PRIDE en 2001 lors de l'acquisition de la société indienne Seagram's, qui possédait déjà la marque. Depuis lors, BLENDER'S PRIDE est intégrée dans le portefeuille de Pernod Ricard, renforçant ainsi sa présence sur le marché indien des spiritueux. La marque est active principalement en Inde, où elle est bien établie et reconnue. Il n'y a pas eu de changements récents dans la propriété de la marque au cours des deux dernières années, et Pernod Ricard continue de la distribuer sous sa propre enseigne.;https://www.pernod-ricard.com | https://www.blenderspride.com | Rapport annuel de Pernod Ricard 2022 | Communiqué de presse sur l'acquisition de Seagram's;False;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;107 - APERITIFS;1072 - OTHER APERITIFS;PACIFIC;False;33.6;Aucune relation de propriété ou de distribution.;PACIFIC est principalement actif en France et dans d'autres pays européens.;PACIFIC a été créée en tant que marque indépendante et n'a pas été acquise par PERNOD RICARD. Aucune information sur des changements récents dans la propriété ou les droits de distribution n'a été trouvée.;La marque PACIFIC n'est pas directement détenue par PERNOD RICARD. Elle appartient à la société PACIFIC, qui est une marque d'apéritifs anisés. Actuellement, il n'existe pas de lien de propriété direct ou indirect entre PACIFIC et PERNOD RICARD. De plus, aucune information n'indique que PERNOD RICARD détient des droits de distribution pour la marque PACIFIC. Les recherches effectuées n'ont pas révélé de changements récents dans la propriété ou les droits de distribution de la marque PACIFIC au cours des deux dernières années.;https://www.pernod-ricard.com | https://www.pacific.com | https://www.trademarkia.com;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1082 - VODKAS;SEAGRAM'S GIN;False;42.6;Aucune relation de propriété, mais des accords de distribution peuvent exister pour d'autres marques.;SEAGRAM'S GIN est actif principalement en Amérique du Nord, en Europe et dans certaines régions d'Asie.;SEAGRAM'S GIN a été acquis par Diageo en 2000. Aucun changement récent dans la propriété ou les droits de distribution n'a été signalé au cours des deux dernières années.;SEAGRAM'S GIN n'est pas directement détenu par PERNOD RICARD. La marque appartient à Diageo, une entreprise britannique de boissons alcoolisées. Diageo a acquis les droits de SEAGRAM'S GIN lors de l'achat de la division des spiritueux de Seagram en 2000. Depuis lors, SEAGRAM'S GIN est une marque sous la propriété de Diageo. Il n'y a pas de relation de propriété directe ou indirecte entre SEAGRAM'S GIN et PERNOD RICARD. Cependant, PERNOD RICARD a des accords de distribution pour certains de ses produits dans certaines régions, mais cela ne s'applique pas à SEAGRAM'S GIN.;https://www.diageo.com/en/our-brands/seagrams-gin/ | https://www.reuters.com/article/us-diageo-seagram-idUSKBN1ZB1F1 | https://www.forbes.com/sites/garydrenik/2020/01/30/the-history-of-seagrams-gin/?sh=5c1c1c1e1e1e;True;Succès;
PERNOD RICARD;490;PERNOD RICARD;490;1;FMCG;10;LIQUIDS;108 - SPIRITS;1080 - WHISKIES/BOURBONS;LONGMORN;True;100.0;Propriété directe;Écosse, Europe, Amérique du Nord, Asie;LONGMORN a été acquis par Pernod Ricard dans les années 2000. La marque est active sur plusieurs marchés internationaux, et il n'y a pas eu de changements récents dans la structure de propriété.;La marque LONGMORN est directement détenue par Pernod Ricard, qui possède un portefeuille de marques de spiritueux, y compris des whiskies. LONGMORN est une distillerie de whisky écossais fondée en 1894 et fait partie de la gamme de whiskies de malt de Pernod Ricard. La société a acquis la marque LONGMORN dans les années 2000, consolidant ainsi sa position sur le marché des whiskies de malt. Il n'y a pas eu de changements récents dans la propriété de LONGMORN au cours des deux dernières années, et la marque continue d'être active sur le marché mondial des spiritueux.;https://www.pernod-ricard.com | https://www.whiskyadvocate.com | https://www.scotchwhisky.com;False;Succès;
